Record Date,State,Interest Rate Percent,Record Fiscal Year,Record Fiscal Quarter,Record Calendar Year,Record Calendar Month
2018-02-01,Arkansas,2.21530180,2018,2,2018,1
2018-02-01,California,2.21530180,2018,2,2018,1
2018-02-01,Connecticut,2.21530180,2018,2,2018,1
2018-02-01,Delaware,2.21530180,2018,2,2018,1
2018-02-01,Indiana,2.21530180,2018,2,2018,1
2018-02-01,Kentucky,2.21530180,2018,2,2018,1
2018-02-01,New York,2.21530180,2018,2,2018,1
2018-02-01,North Carolina,2.21530180,2018,2,2018,1
2018-02-01,Ohio,2.21530180,2018,2,2018,1
2018-02-01,Rhode Island,2.21530180,2018,2,2018,1
2018-02-01,South Carolina,2.21530180,2018,2,2018,1
2018-02-01,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-02,Arizona,2.21530180,2018,2,2018,1
2018-02-02,Arkansas,2.21530180,2018,2,2018,1
2018-02-02,California,2.21530180,2018,2,2018,1
2018-02-02,Connecticut,2.21530180,2018,2,2018,1
2018-02-02,Delaware,2.21530180,2018,2,2018,1
2018-02-02,Indiana,2.21530180,2018,2,2018,1
2018-02-02,Kentucky,2.21530180,2018,2,2018,1
2018-02-02,New York,2.21530180,2018,2,2018,1
2018-02-02,North Carolina,2.21530180,2018,2,2018,1
2018-02-02,Ohio,2.21530180,2018,2,2018,1
2018-02-02,Rhode Island,2.21530180,2018,2,2018,1
2018-02-02,South Carolina,2.21530180,2018,2,2018,1
2018-02-02,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-05,Arizona,2.21530180,2018,2,2018,1
2018-02-05,Arkansas,2.21530180,2018,2,2018,1
2018-02-05,California,2.21530180,2018,2,2018,1
2018-02-05,Connecticut,2.21530180,2018,2,2018,1
2018-02-05,Delaware,2.21530180,2018,2,2018,1
2018-02-05,Indiana,2.21530180,2018,2,2018,1
2018-02-05,Kentucky,2.21530180,2018,2,2018,1
2018-02-05,New York,2.21530180,2018,2,2018,1
2018-02-05,North Carolina,2.21530180,2018,2,2018,1
2018-02-05,Ohio,2.21530180,2018,2,2018,1
2018-02-05,Rhode Island,2.21530180,2018,2,2018,1
2018-02-05,South Carolina,2.21530180,2018,2,2018,1
2018-02-05,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-06,Arizona,2.21530180,2018,2,2018,1
2018-02-06,Arkansas,2.21530180,2018,2,2018,1
2018-02-06,California,2.21530180,2018,2,2018,1
2018-02-06,Connecticut,2.21530180,2018,2,2018,1
2018-02-06,Delaware,2.21530180,2018,2,2018,1
2018-02-06,Indiana,2.21530180,2018,2,2018,1
2018-02-06,Kentucky,2.21530180,2018,2,2018,1
2018-02-06,New York,2.21530180,2018,2,2018,1
2018-02-06,North Carolina,2.21530180,2018,2,2018,1
2018-02-06,Ohio,2.21530180,2018,2,2018,1
2018-02-06,Rhode Island,2.21530180,2018,2,2018,1
2018-02-06,South Carolina,2.21530180,2018,2,2018,1
2018-02-06,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-07,Arizona,2.21530180,2018,2,2018,1
2018-02-07,Arkansas,2.21530180,2018,2,2018,1
2018-02-07,California,2.21530180,2018,2,2018,1
2018-02-07,Connecticut,2.21530180,2018,2,2018,1
2018-02-07,Delaware,2.21530180,2018,2,2018,1
2018-02-07,Indiana,2.21530180,2018,2,2018,1
2018-02-07,Kentucky,2.21530180,2018,2,2018,1
2018-02-07,New York,2.21530180,2018,2,2018,1
2018-02-07,North Carolina,2.21530180,2018,2,2018,1
2018-02-07,Ohio,2.21530180,2018,2,2018,1
2018-02-07,Rhode Island,2.21530180,2018,2,2018,1
2018-02-07,South Carolina,2.21530180,2018,2,2018,1
2018-02-07,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-08,Arizona,2.21530180,2018,2,2018,1
2018-02-08,Arkansas,2.21530180,2018,2,2018,1
2018-02-08,California,2.21530180,2018,2,2018,1
2018-02-08,Connecticut,2.21530180,2018,2,2018,1
2018-02-08,Delaware,2.21530180,2018,2,2018,1
2018-02-08,Indiana,2.21530180,2018,2,2018,1
2018-02-08,Kentucky,2.21530180,2018,2,2018,1
2018-02-08,New York,2.21530180,2018,2,2018,1
2018-02-08,North Carolina,2.21530180,2018,2,2018,1
2018-02-08,Ohio,2.21530180,2018,2,2018,1
2018-02-08,Rhode Island,2.21530180,2018,2,2018,1
2018-02-08,South Carolina,2.21530180,2018,2,2018,1
2018-02-08,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-09,Arizona,2.21530180,2018,2,2018,1
2018-02-09,Arkansas,2.21530180,2018,2,2018,1
2018-02-09,California,2.21530180,2018,2,2018,1
2018-02-09,Connecticut,2.21530180,2018,2,2018,1
2018-02-09,Delaware,2.21530180,2018,2,2018,1
2018-02-09,Indiana,2.21530180,2018,2,2018,1
2018-02-09,Kentucky,2.21530180,2018,2,2018,1
2018-02-09,New York,2.21530180,2018,2,2018,1
2018-02-09,North Carolina,2.21530180,2018,2,2018,1
2018-02-09,Ohio,2.21530180,2018,2,2018,1
2018-02-09,Rhode Island,2.21530180,2018,2,2018,1
2018-02-09,South Carolina,2.21530180,2018,2,2018,1
2018-02-09,Virgin Islands,2.21530180,2018,2,2018,1
2018-02-12,Arizona,2.21530180,2018,2,2018,1
2018-02-12,Arkansas,2.21530180,2018,2,2018,1
2018-02-12,California,2.21530180,2018,2,2018,1
2018-02-12,Connecticut,2.21530180,2018,2,2018,1
2018-02-12,Delaware,2.21530180,2018,2,2018,1
2018-02-12,Indiana,2.21530180,2018,2,2018,1
2018-02-12,Kentucky,2.21530180,2018,2,2018,1
2018-02-12,New York,2.21530180,2018,2,2018,1
2018-02-12,North Carolina,2.21530180,2018,2,2018,1
2018-02-12,Ohio,2.21530180,2018,2,2018,1
2018-02-12,Rhode Island,2.21530180,2018,2,2018,1
2018-02-12,South Carolina,2.21530180,2018,2,2018,1
2018-02-12,Virgin Islands,2.21530180,2018,2,2018,1
2018-03-02,Arizona,2.21530180,2018,2,2018,1
2018-03-02,Arkansas,2.21530180,2018,2,2018,1
2018-03-02,California,2.21530180,2018,2,2018,1
2018-03-02,Connecticut,2.21530180,2018,2,2018,1
2018-03-02,Delaware,2.21530180,2018,2,2018,1
2018-03-02,Indiana,2.21530180,2018,2,2018,1
2018-03-02,Kentucky,2.21530180,2018,2,2018,1
2018-03-02,New York,2.21530180,2018,2,2018,1
2018-03-02,North Carolina,2.21530180,2018,2,2018,1
2018-03-02,Ohio,2.21530180,2018,2,2018,1
2018-03-02,Rhode Island,2.21530180,2018,2,2018,1
2018-03-02,South Carolina,2.21530180,2018,2,2018,1
2018-03-02,Virgin Islands,2.21530180,2018,2,2018,1
2018-04-10,Arizona,2.21530180,2018,3,2018,2
2018-04-10,Arkansas,2.21530180,2018,3,2018,2
2018-04-10,California,2.21530180,2018,3,2018,2
2018-04-10,Connecticut,2.21530180,2018,3,2018,2
2018-04-10,Delaware,2.21530180,2018,3,2018,2
2018-04-10,Indiana,2.21530180,2018,3,2018,2
2018-04-10,Kentucky,2.21530180,2018,3,2018,2
2018-04-10,New York,2.21530180,2018,3,2018,2
2018-04-10,North Carolina,2.21530180,2018,3,2018,2
2018-04-10,Ohio,2.21530180,2018,3,2018,2
2018-04-10,Rhode Island,2.21530180,2018,3,2018,2
2018-04-10,South Carolina,2.21530180,2018,3,2018,2
2018-04-10,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-11,Arizona,2.21530180,2018,3,2018,2
2018-04-11,Arkansas,2.21530180,2018,3,2018,2
2018-04-11,California,2.21530180,2018,3,2018,2
2018-04-11,Connecticut,2.21530180,2018,3,2018,2
2018-04-11,Delaware,2.21530180,2018,3,2018,2
2018-04-11,Indiana,2.21530180,2018,3,2018,2
2018-04-11,Kentucky,2.21530180,2018,3,2018,2
2018-04-11,New York,2.21530180,2018,3,2018,2
2018-04-11,North Carolina,2.21530180,2018,3,2018,2
2018-04-11,Ohio,2.21530180,2018,3,2018,2
2018-04-11,Rhode Island,2.21530180,2018,3,2018,2
2018-04-11,South Carolina,2.21530180,2018,3,2018,2
2018-04-11,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-12,Arizona,2.21530180,2018,3,2018,2
2018-04-12,Arkansas,2.21530180,2018,3,2018,2
2018-04-12,California,2.21530180,2018,3,2018,2
2018-04-12,Connecticut,2.21530180,2018,3,2018,2
2018-04-12,Delaware,2.21530180,2018,3,2018,2
2018-04-12,Indiana,2.21530180,2018,3,2018,2
2018-04-12,Kentucky,2.21530180,2018,3,2018,2
2018-04-12,New York,2.21530180,2018,3,2018,2
2018-04-12,North Carolina,2.21530180,2018,3,2018,2
2018-04-12,Ohio,2.21530180,2018,3,2018,2
2018-04-12,Rhode Island,2.21530180,2018,3,2018,2
2018-04-12,South Carolina,2.21530180,2018,3,2018,2
2018-04-12,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-13,Arizona,2.21530180,2018,3,2018,2
2018-04-13,Arkansas,2.21530180,2018,3,2018,2
2018-04-13,California,2.21530180,2018,3,2018,2
2018-04-13,Connecticut,2.21530180,2018,3,2018,2
2018-04-13,Delaware,2.21530180,2018,3,2018,2
2018-04-13,Indiana,2.21530180,2018,3,2018,2
2018-04-13,Kentucky,2.21530180,2018,3,2018,2
2018-04-13,New York,2.21530180,2018,3,2018,2
2018-04-13,North Carolina,2.21530180,2018,3,2018,2
2018-04-13,Ohio,2.21530180,2018,3,2018,2
2018-04-13,Rhode Island,2.21530180,2018,3,2018,2
2018-04-13,South Carolina,2.21530180,2018,3,2018,2
2018-04-13,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-16,Arizona,2.21530180,2018,3,2018,2
2018-04-16,Arkansas,2.21530180,2018,3,2018,2
2018-04-16,California,2.21530180,2018,3,2018,2
2018-04-16,Connecticut,2.21530180,2018,3,2018,2
2018-04-16,Delaware,2.21530180,2018,3,2018,2
2018-04-16,Indiana,2.21530180,2018,3,2018,2
2018-04-16,Kentucky,2.21530180,2018,3,2018,2
2018-04-16,New York,2.21530180,2018,3,2018,2
2018-04-16,North Carolina,2.21530180,2018,3,2018,2
2018-04-16,Ohio,2.21530180,2018,3,2018,2
2018-04-16,Rhode Island,2.21530180,2018,3,2018,2
2018-04-16,South Carolina,2.21530180,2018,3,2018,2
2018-04-16,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-17,Arizona,2.21530180,2018,3,2018,2
2018-04-17,Arkansas,2.21530180,2018,3,2018,2
2018-04-17,California,2.21530180,2018,3,2018,2
2018-04-17,Connecticut,2.21530180,2018,3,2018,2
2018-04-17,Delaware,2.21530180,2018,3,2018,2
2018-04-17,Indiana,2.21530180,2018,3,2018,2
2018-04-17,Kentucky,2.21530180,2018,3,2018,2
2018-04-17,New York,2.21530180,2018,3,2018,2
2018-04-17,North Carolina,2.21530180,2018,3,2018,2
2018-04-17,Ohio,2.21530180,2018,3,2018,2
2018-04-17,Rhode Island,2.21530180,2018,3,2018,2
2018-04-17,South Carolina,2.21530180,2018,3,2018,2
2018-04-17,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-18,Arizona,2.21530180,2018,3,2018,2
2018-04-18,Arkansas,2.21530180,2018,3,2018,2
2018-04-18,California,2.21530180,2018,3,2018,2
2018-04-18,Connecticut,2.21530180,2018,3,2018,2
2018-04-18,Delaware,2.21530180,2018,3,2018,2
2018-04-18,Indiana,2.21530180,2018,3,2018,2
2018-04-18,Kentucky,2.21530180,2018,3,2018,2
2018-04-18,New York,2.21530180,2018,3,2018,2
2018-04-18,North Carolina,2.21530180,2018,3,2018,2
2018-04-18,Ohio,2.21530180,2018,3,2018,2
2018-04-18,Rhode Island,2.21530180,2018,3,2018,2
2018-04-18,South Carolina,2.21530180,2018,3,2018,2
2018-04-18,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-19,Arizona,2.21530180,2018,3,2018,2
2018-04-19,Arkansas,2.21530180,2018,3,2018,2
2018-04-19,California,2.21530180,2018,3,2018,2
2018-04-19,Connecticut,2.21530180,2018,3,2018,2
2018-04-19,Delaware,2.21530180,2018,3,2018,2
2018-04-19,Indiana,2.21530180,2018,3,2018,2
2018-04-19,Kentucky,2.21530180,2018,3,2018,2
2018-04-19,New York,2.21530180,2018,3,2018,2
2018-04-19,North Carolina,2.21530180,2018,3,2018,2
2018-04-19,Ohio,2.21530180,2018,3,2018,2
2018-04-19,Rhode Island,2.21530180,2018,3,2018,2
2018-04-19,South Carolina,2.21530180,2018,3,2018,2
2018-04-19,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-20,Arizona,2.21530180,2018,3,2018,2
2018-04-20,Arkansas,2.21530180,2018,3,2018,2
2018-04-20,California,2.21530180,2018,3,2018,2
2018-04-20,Connecticut,2.21530180,2018,3,2018,2
2018-04-20,Delaware,2.21530180,2018,3,2018,2
2018-04-20,Indiana,2.21530180,2018,3,2018,2
2018-04-20,Kentucky,2.21530180,2018,3,2018,2
2018-04-20,New York,2.21530180,2018,3,2018,2
2018-04-20,North Carolina,2.21530180,2018,3,2018,2
2018-04-20,Ohio,2.21530180,2018,3,2018,2
2018-04-20,Rhode Island,2.21530180,2018,3,2018,2
2018-04-20,South Carolina,2.21530180,2018,3,2018,2
2018-04-20,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-24,Arizona,2.21530180,2018,3,2018,2
2018-04-24,Arkansas,2.21530180,2018,3,2018,2
2018-04-24,California,2.21530180,2018,3,2018,2
2018-04-24,Connecticut,2.21530180,2018,3,2018,2
2018-04-24,Delaware,2.21530180,2018,3,2018,2
2018-04-24,Indiana,2.21530180,2018,3,2018,2
2018-04-24,Kentucky,2.21530180,2018,3,2018,2
2018-04-24,New York,2.21530180,2018,3,2018,2
2018-04-24,North Carolina,2.21530180,2018,3,2018,2
2018-04-24,Ohio,2.21530180,2018,3,2018,2
2018-04-24,Rhode Island,2.21530180,2018,3,2018,2
2018-04-24,South Carolina,2.21530180,2018,3,2018,2
2018-04-24,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-25,Arizona,2.21530180,2018,3,2018,2
2018-04-25,Arkansas,2.21530180,2018,3,2018,2
2018-04-25,California,2.21530180,2018,3,2018,2
2018-04-25,Connecticut,2.21530180,2018,3,2018,2
2018-04-25,Delaware,2.21530180,2018,3,2018,2
2018-04-25,Indiana,2.21530180,2018,3,2018,2
2018-04-25,Kentucky,2.21530180,2018,3,2018,2
2018-04-25,New York,2.21530180,2018,3,2018,2
2018-04-25,North Carolina,2.21530180,2018,3,2018,2
2018-04-25,Ohio,2.21530180,2018,3,2018,2
2018-04-25,Rhode Island,2.21530180,2018,3,2018,2
2018-04-25,South Carolina,2.21530180,2018,3,2018,2
2018-04-25,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-26,Arizona,2.21530180,2018,3,2018,2
2018-04-26,Arkansas,2.21530180,2018,3,2018,2
2018-04-26,California,2.21530180,2018,3,2018,2
2018-04-26,Connecticut,2.21530180,2018,3,2018,2
2018-04-26,Delaware,2.21530180,2018,3,2018,2
2018-04-26,Indiana,2.21530180,2018,3,2018,2
2018-04-26,Kentucky,2.21530180,2018,3,2018,2
2018-04-26,New York,2.21530180,2018,3,2018,2
2018-04-26,North Carolina,2.21530180,2018,3,2018,2
2018-04-26,Ohio,2.21530180,2018,3,2018,2
2018-04-26,Rhode Island,2.21530180,2018,3,2018,2
2018-04-26,South Carolina,2.21530180,2018,3,2018,2
2018-04-26,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-27,Arizona,2.21530180,2018,3,2018,2
2018-04-27,Arkansas,2.21530180,2018,3,2018,2
2018-04-27,California,2.21530180,2018,3,2018,2
2018-04-27,Connecticut,2.21530180,2018,3,2018,2
2018-04-27,Delaware,2.21530180,2018,3,2018,2
2018-04-27,Indiana,2.21530180,2018,3,2018,2
2018-04-27,Kentucky,2.21530180,2018,3,2018,2
2018-04-27,New York,2.21530180,2018,3,2018,2
2018-04-27,North Carolina,2.21530180,2018,3,2018,2
2018-04-27,Ohio,2.21530180,2018,3,2018,2
2018-04-27,Rhode Island,2.21530180,2018,3,2018,2
2018-04-27,South Carolina,2.21530180,2018,3,2018,2
2018-04-27,Virgin Islands,2.21530180,2018,3,2018,2
2018-04-30,Arizona,2.21530180,2018,3,2018,2
2018-04-30,Arkansas,2.21530180,2018,3,2018,2
2018-04-30,California,2.21530180,2018,3,2018,2
2018-04-30,Connecticut,2.21530180,2018,3,2018,2
2018-04-30,Delaware,2.21530180,2018,3,2018,2
2018-04-30,Indiana,2.21530180,2018,3,2018,2
2018-04-30,Kentucky,2.21530180,2018,3,2018,2
2018-04-30,New York,2.21530180,2018,3,2018,2
2018-04-30,North Carolina,2.21530180,2018,3,2018,2
2018-04-30,Ohio,2.21530180,2018,3,2018,2
2018-04-30,Rhode Island,2.21530180,2018,3,2018,2
2018-04-30,South Carolina,2.21530180,2018,3,2018,2
2018-04-30,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-01,Arizona,2.21530180,2018,3,2018,2
2018-05-01,Arkansas,2.21530180,2018,3,2018,2
2018-05-01,California,2.21530180,2018,3,2018,2
2018-05-01,Connecticut,2.21530180,2018,3,2018,2
2018-05-01,Delaware,2.21530180,2018,3,2018,2
2018-05-01,Indiana,2.21530180,2018,3,2018,2
2018-05-01,Kentucky,2.21530180,2018,3,2018,2
2018-05-01,New York,2.21530180,2018,3,2018,2
2018-05-01,North Carolina,2.21530180,2018,3,2018,2
2018-05-01,Ohio,2.21530180,2018,3,2018,2
2018-05-01,Rhode Island,2.21530180,2018,3,2018,2
2018-05-01,South Carolina,2.21530180,2018,3,2018,2
2018-05-01,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-02,Arizona,2.21530180,2018,3,2018,2
2018-05-02,Arkansas,2.21530180,2018,3,2018,2
2018-05-02,California,2.21530180,2018,3,2018,2
2018-05-02,Connecticut,2.21530180,2018,3,2018,2
2018-05-02,Delaware,2.21530180,2018,3,2018,2
2018-05-02,Indiana,2.21530180,2018,3,2018,2
2018-05-02,Kentucky,2.21530180,2018,3,2018,2
2018-05-02,New York,2.21530180,2018,3,2018,2
2018-05-02,North Carolina,2.21530180,2018,3,2018,2
2018-05-02,Ohio,2.21530180,2018,3,2018,2
2018-05-02,Rhode Island,2.21530180,2018,3,2018,2
2018-05-02,South Carolina,2.21530180,2018,3,2018,2
2018-05-02,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-03,Arizona,2.21530180,2018,3,2018,2
2018-05-03,Arkansas,2.21530180,2018,3,2018,2
2018-05-03,California,2.21530180,2018,3,2018,2
2018-05-03,Connecticut,2.21530180,2018,3,2018,2
2018-05-03,Delaware,2.21530180,2018,3,2018,2
2018-05-03,Indiana,2.21530180,2018,3,2018,2
2018-05-03,Kentucky,2.21530180,2018,3,2018,2
2018-05-03,New York,2.21530180,2018,3,2018,2
2018-05-03,North Carolina,2.21530180,2018,3,2018,2
2018-05-03,Ohio,2.21530180,2018,3,2018,2
2018-05-03,Rhode Island,2.21530180,2018,3,2018,2
2018-05-03,South Carolina,2.21530180,2018,3,2018,2
2018-05-03,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-04,Arizona,2.21530180,2018,3,2018,2
2018-05-04,Arkansas,2.21530180,2018,3,2018,2
2018-05-04,California,2.21530180,2018,3,2018,2
2018-05-04,Connecticut,2.21530180,2018,3,2018,2
2018-05-04,Delaware,2.21530180,2018,3,2018,2
2018-05-04,Indiana,2.21530180,2018,3,2018,2
2018-05-04,Kentucky,2.21530180,2018,3,2018,2
2018-05-04,New York,2.21530180,2018,3,2018,2
2018-05-04,North Carolina,2.21530180,2018,3,2018,2
2018-05-04,Ohio,2.21530180,2018,3,2018,2
2018-05-04,Rhode Island,2.21530180,2018,3,2018,2
2018-05-04,South Carolina,2.21530180,2018,3,2018,2
2018-05-04,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-07,Arizona,2.21530180,2018,3,2018,2
2018-05-07,Arkansas,2.21530180,2018,3,2018,2
2018-05-07,California,2.21530180,2018,3,2018,2
2018-05-07,Connecticut,2.21530180,2018,3,2018,2
2018-05-07,Delaware,2.21530180,2018,3,2018,2
2018-05-07,Indiana,2.21530180,2018,3,2018,2
2018-05-07,Kentucky,2.21530180,2018,3,2018,2
2018-05-07,New York,2.21530180,2018,3,2018,2
2018-05-07,North Carolina,2.21530180,2018,3,2018,2
2018-05-07,Ohio,2.21530180,2018,3,2018,2
2018-05-07,Rhode Island,2.21530180,2018,3,2018,2
2018-05-07,South Carolina,2.21530180,2018,3,2018,2
2018-05-07,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-08,Arizona,2.21530180,2018,3,2018,2
2018-05-08,Arkansas,2.21530180,2018,3,2018,2
2018-05-08,California,2.21530180,2018,3,2018,2
2018-05-08,Connecticut,2.21530180,2018,3,2018,2
2018-05-08,Delaware,2.21530180,2018,3,2018,2
2018-05-08,Indiana,2.21530180,2018,3,2018,2
2018-05-08,Kentucky,2.21530180,2018,3,2018,2
2018-05-08,New York,2.21530180,2018,3,2018,2
2018-05-08,North Carolina,2.21530180,2018,3,2018,2
2018-05-08,Ohio,2.21530180,2018,3,2018,2
2018-05-08,Rhode Island,2.21530180,2018,3,2018,2
2018-05-08,South Carolina,2.21530180,2018,3,2018,2
2018-05-08,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-09,Arizona,2.21530180,2018,3,2018,2
2018-05-09,Arkansas,2.21530180,2018,3,2018,2
2018-05-09,California,2.21530180,2018,3,2018,2
2018-05-09,Connecticut,2.21530180,2018,3,2018,2
2018-05-09,Delaware,2.21530180,2018,3,2018,2
2018-05-09,Indiana,2.21530180,2018,3,2018,2
2018-05-09,Kentucky,2.21530180,2018,3,2018,2
2018-05-09,New York,2.21530180,2018,3,2018,2
2018-05-09,North Carolina,2.21530180,2018,3,2018,2
2018-05-09,Ohio,2.21530180,2018,3,2018,2
2018-05-09,Rhode Island,2.21530180,2018,3,2018,2
2018-05-09,South Carolina,2.21530180,2018,3,2018,2
2018-05-09,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-10,Arizona,2.21530180,2018,3,2018,2
2018-05-10,Arkansas,2.21530180,2018,3,2018,2
2018-05-10,California,2.21530180,2018,3,2018,2
2018-05-10,Connecticut,2.21530180,2018,3,2018,2
2018-05-10,Delaware,2.21530180,2018,3,2018,2
2018-05-10,Indiana,2.21530180,2018,3,2018,2
2018-05-10,Kentucky,2.21530180,2018,3,2018,2
2018-05-10,New York,2.21530180,2018,3,2018,2
2018-05-10,North Carolina,2.21530180,2018,3,2018,2
2018-05-10,Ohio,2.21530180,2018,3,2018,2
2018-05-10,Rhode Island,2.21530180,2018,3,2018,2
2018-05-10,South Carolina,2.21530180,2018,3,2018,2
2018-05-10,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-11,Arizona,2.21530180,2018,3,2018,2
2018-05-11,Arkansas,2.21530180,2018,3,2018,2
2018-05-11,California,2.21530180,2018,3,2018,2
2018-05-11,Connecticut,2.21530180,2018,3,2018,2
2018-05-11,Delaware,2.21530180,2018,3,2018,2
2018-05-11,Indiana,2.21530180,2018,3,2018,2
2018-05-11,Kentucky,2.21530180,2018,3,2018,2
2018-05-11,New York,2.21530180,2018,3,2018,2
2018-05-11,North Carolina,2.21530180,2018,3,2018,2
2018-05-11,Ohio,2.21530180,2018,3,2018,2
2018-05-11,Rhode Island,2.21530180,2018,3,2018,2
2018-05-11,South Carolina,2.21530180,2018,3,2018,2
2018-05-11,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-14,Arizona,2.21530180,2018,3,2018,2
2018-05-14,Arkansas,2.21530180,2018,3,2018,2
2018-05-14,California,2.21530180,2018,3,2018,2
2018-05-14,Connecticut,2.21530180,2018,3,2018,2
2018-05-14,Delaware,2.21530180,2018,3,2018,2
2018-05-14,Indiana,2.21530180,2018,3,2018,2
2018-05-14,Kentucky,2.21530180,2018,3,2018,2
2018-05-14,New York,2.21530180,2018,3,2018,2
2018-05-14,North Carolina,2.21530180,2018,3,2018,2
2018-05-14,Ohio,2.21530180,2018,3,2018,2
2018-05-14,Rhode Island,2.21530180,2018,3,2018,2
2018-05-14,South Carolina,2.21530180,2018,3,2018,2
2018-05-14,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-15,Arizona,2.21530180,2018,3,2018,2
2018-05-15,Arkansas,2.21530180,2018,3,2018,2
2018-05-15,California,2.21530180,2018,3,2018,2
2018-05-15,Connecticut,2.21530180,2018,3,2018,2
2018-05-15,Delaware,2.21530180,2018,3,2018,2
2018-05-15,Indiana,2.21530180,2018,3,2018,2
2018-05-15,Kentucky,2.21530180,2018,3,2018,2
2018-05-15,New York,2.21530180,2018,3,2018,2
2018-05-15,North Carolina,2.21530180,2018,3,2018,2
2018-05-15,Ohio,2.21530180,2018,3,2018,2
2018-05-15,Rhode Island,2.21530180,2018,3,2018,2
2018-05-15,South Carolina,2.21530180,2018,3,2018,2
2018-05-15,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-16,Arizona,2.21530180,2018,3,2018,2
2018-05-16,Arkansas,2.21530180,2018,3,2018,2
2018-05-16,California,2.21530180,2018,3,2018,2
2018-05-16,Connecticut,2.21530180,2018,3,2018,2
2018-05-16,Delaware,2.21530180,2018,3,2018,2
2018-05-16,Indiana,2.21530180,2018,3,2018,2
2018-05-16,Kentucky,2.21530180,2018,3,2018,2
2018-05-16,New York,2.21530180,2018,3,2018,2
2018-05-16,North Carolina,2.21530180,2018,3,2018,2
2018-05-16,Ohio,2.21530180,2018,3,2018,2
2018-05-16,Rhode Island,2.21530180,2018,3,2018,2
2018-05-16,South Carolina,2.21530180,2018,3,2018,2
2018-05-16,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-21,Arizona,2.21530180,2018,3,2018,2
2018-05-21,Arkansas,2.21530180,2018,3,2018,2
2018-05-21,California,2.21530180,2018,3,2018,2
2018-05-21,Connecticut,2.21530180,2018,3,2018,2
2018-05-21,Delaware,2.21530180,2018,3,2018,2
2018-05-21,Indiana,2.21530180,2018,3,2018,2
2018-05-21,Kentucky,2.21530180,2018,3,2018,2
2018-05-21,New York,2.21530180,2018,3,2018,2
2018-05-21,North Carolina,2.21530180,2018,3,2018,2
2018-05-21,Ohio,2.21530180,2018,3,2018,2
2018-05-21,Rhode Island,2.21530180,2018,3,2018,2
2018-05-21,South Carolina,2.21530180,2018,3,2018,2
2018-05-21,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-23,Arizona,2.21530180,2018,3,2018,2
2018-05-23,Arkansas,2.21530180,2018,3,2018,2
2018-05-23,California,2.21530180,2018,3,2018,2
2018-05-23,Connecticut,2.21530180,2018,3,2018,2
2018-05-23,Delaware,2.21530180,2018,3,2018,2
2018-05-23,Indiana,2.21530180,2018,3,2018,2
2018-05-23,Kentucky,2.21530180,2018,3,2018,2
2018-05-23,New York,2.21530180,2018,3,2018,2
2018-05-23,North Carolina,2.21530180,2018,3,2018,2
2018-05-23,Ohio,2.21530180,2018,3,2018,2
2018-05-23,Rhode Island,2.21530180,2018,3,2018,2
2018-05-23,South Carolina,2.21530180,2018,3,2018,2
2018-05-23,Virgin Islands,2.21530180,2018,3,2018,2
2018-05-24,Arizona,2.21530180,2018,3,2018,2
2018-05-24,Arkansas,2.21530180,2018,3,2018,2
2018-05-24,California,2.21530180,2018,3,2018,2
2018-05-24,Connecticut,2.21530180,2018,3,2018,2
2018-05-24,Delaware,2.21530180,2018,3,2018,2
2018-05-24,Indiana,2.21530180,2018,3,2018,2
2018-05-24,Kentucky,2.21530180,2018,3,2018,2
2018-05-24,New York,2.21530180,2018,3,2018,2
2018-05-24,North Carolina,2.21530180,2018,3,2018,2
2018-05-24,Ohio,2.21530180,2018,3,2018,2
2018-05-24,Rhode Island,2.21530180,2018,3,2018,2
