Record Date,State,Interest Rate Percent,Record Fiscal Year,Record Fiscal Quarter,Record Calendar Year,Record Calendar Month
2021-05-18,Illinois,2.27770000,2021,3,2021,2
2021-05-18,Kentucky,2.27770000,2021,3,2021,2
2021-05-18,Louisiana,2.27770000,2021,3,2021,2
2021-05-18,Maryland,2.27770000,2021,3,2021,2
2021-05-18,Massachusetts,2.27770000,2021,3,2021,2
2021-05-18,Minnesota,2.27770000,2021,3,2021,2
2021-05-18,Nevada,2.27770000,2021,3,2021,2
2021-05-18,New Jersey,2.27770000,2021,3,2021,2
2021-05-18,New Mexico,2.27770000,2021,3,2021,2
2021-05-18,New York,2.27770000,2021,3,2021,2
2021-05-18,Ohio,2.27770000,2021,3,2021,2
2021-05-18,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-18,Texas,2.27770000,2021,3,2021,2
2021-05-18,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-18,Virginia,2.27770000,2021,3,2021,2
2021-05-18,West Virginia,2.27770000,2021,3,2021,2
2021-05-19,California,2.27770000,2021,3,2021,2
2021-05-19,Colorado,2.27770000,2021,3,2021,2
2021-05-19,Connecticut,2.27770000,2021,3,2021,2
2021-05-19,Hawaii,2.27770000,2021,3,2021,2
2021-05-19,Illinois,2.27770000,2021,3,2021,2
2021-05-19,Kentucky,2.27770000,2021,3,2021,2
2021-05-19,Louisiana,2.27770000,2021,3,2021,2
2021-05-19,Maryland,2.27770000,2021,3,2021,2
2021-05-19,Massachusetts,2.27770000,2021,3,2021,2
2021-05-19,Minnesota,2.27770000,2021,3,2021,2
2021-05-19,Nevada,2.27770000,2021,3,2021,2
2021-05-19,New Jersey,2.27770000,2021,3,2021,2
2021-05-19,New Mexico,2.27770000,2021,3,2021,2
2021-05-19,New York,2.27770000,2021,3,2021,2
2021-05-19,Ohio,2.27770000,2021,3,2021,2
2021-05-19,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-19,Texas,2.27770000,2021,3,2021,2
2021-05-19,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-19,Virginia,2.27770000,2021,3,2021,2
2021-05-19,West Virginia,2.27770000,2021,3,2021,2
2021-05-20,California,2.27770000,2021,3,2021,2
2021-05-20,Colorado,2.27770000,2021,3,2021,2
2021-05-20,Connecticut,2.27770000,2021,3,2021,2
2021-05-20,Hawaii,2.27770000,2021,3,2021,2
2021-05-20,Illinois,2.27770000,2021,3,2021,2
2021-05-20,Kentucky,2.27770000,2021,3,2021,2
2021-05-20,Louisiana,2.27770000,2021,3,2021,2
2021-05-20,Maryland,2.27770000,2021,3,2021,2
2021-05-20,Massachusetts,2.27770000,2021,3,2021,2
2021-05-20,Minnesota,2.27770000,2021,3,2021,2
2021-05-20,Nevada,2.27770000,2021,3,2021,2
2021-05-20,New Jersey,2.27770000,2021,3,2021,2
2021-05-20,New Mexico,2.27770000,2021,3,2021,2
2021-05-20,New York,2.27770000,2021,3,2021,2
2021-05-20,Ohio,2.27770000,2021,3,2021,2
2021-05-20,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-20,Texas,2.27770000,2021,3,2021,2
2021-05-20,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-20,Virginia,2.27770000,2021,3,2021,2
2021-05-20,West Virginia,2.27770000,2021,3,2021,2
2021-05-21,California,2.27770000,2021,3,2021,2
2021-05-21,Colorado,2.27770000,2021,3,2021,2
2021-05-21,Connecticut,2.27770000,2021,3,2021,2
2021-05-21,Hawaii,2.27770000,2021,3,2021,2
2021-05-21,Illinois,2.27770000,2021,3,2021,2
2021-05-21,Kentucky,2.27770000,2021,3,2021,2
2021-05-21,Louisiana,2.27770000,2021,3,2021,2
2021-05-21,Maryland,2.27770000,2021,3,2021,2
2021-05-21,Massachusetts,2.27770000,2021,3,2021,2
2021-05-21,Minnesota,2.27770000,2021,3,2021,2
2021-05-21,Nevada,2.27770000,2021,3,2021,2
2021-05-21,New Jersey,2.27770000,2021,3,2021,2
2021-05-21,New Mexico,2.27770000,2021,3,2021,2
2021-05-21,New York,2.27770000,2021,3,2021,2
2021-05-21,Ohio,2.27770000,2021,3,2021,2
2021-05-21,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-21,Texas,2.27770000,2021,3,2021,2
2021-05-21,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-21,Virginia,2.27770000,2021,3,2021,2
2021-05-21,West Virginia,2.27770000,2021,3,2021,2
2021-05-24,California,2.27770000,2021,3,2021,2
2021-05-24,Colorado,2.27770000,2021,3,2021,2
2021-05-24,Connecticut,2.27770000,2021,3,2021,2
2021-05-24,Hawaii,2.27770000,2021,3,2021,2
2021-05-24,Illinois,2.27770000,2021,3,2021,2
2021-05-24,Kentucky,2.27770000,2021,3,2021,2
2021-05-24,Louisiana,2.27770000,2021,3,2021,2
2021-05-24,Maryland,2.27770000,2021,3,2021,2
2021-05-24,Massachusetts,2.27770000,2021,3,2021,2
2021-05-24,Minnesota,2.27770000,2021,3,2021,2
2021-05-24,Nevada,2.27770000,2021,3,2021,2
2021-05-24,New Jersey,2.27770000,2021,3,2021,2
2021-05-24,New Mexico,2.27770000,2021,3,2021,2
2021-05-24,New York,2.27770000,2021,3,2021,2
2021-05-24,Ohio,2.27770000,2021,3,2021,2
2021-05-24,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-24,Texas,2.27770000,2021,3,2021,2
2021-05-24,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-24,Virginia,2.27770000,2021,3,2021,2
2021-05-24,West Virginia,2.27770000,2021,3,2021,2
2021-05-25,California,2.27770000,2021,3,2021,2
2021-05-25,Colorado,2.27770000,2021,3,2021,2
2021-05-25,Connecticut,2.27770000,2021,3,2021,2
2021-05-25,Hawaii,2.27770000,2021,3,2021,2
2021-05-25,Illinois,2.27770000,2021,3,2021,2
2021-05-25,Kentucky,2.27770000,2021,3,2021,2
2021-05-25,Louisiana,2.27770000,2021,3,2021,2
2021-05-25,Maryland,2.27770000,2021,3,2021,2
2021-05-25,Massachusetts,2.27770000,2021,3,2021,2
2021-05-25,Minnesota,2.27770000,2021,3,2021,2
2021-05-25,Nevada,2.27770000,2021,3,2021,2
2021-05-25,New Jersey,2.27770000,2021,3,2021,2
2021-05-25,New Mexico,2.27770000,2021,3,2021,2
2021-05-25,New York,2.27770000,2021,3,2021,2
2021-05-25,Ohio,2.27770000,2021,3,2021,2
2021-05-25,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-25,Texas,2.27770000,2021,3,2021,2
2021-05-25,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-25,Virginia,2.27770000,2021,3,2021,2
2021-05-25,West Virginia,2.27770000,2021,3,2021,2
2021-05-26,California,2.27770000,2021,3,2021,2
2021-05-26,Colorado,2.27770000,2021,3,2021,2
2021-05-26,Connecticut,2.27770000,2021,3,2021,2
2021-05-26,Hawaii,2.27770000,2021,3,2021,2
2021-05-26,Illinois,2.27770000,2021,3,2021,2
2021-05-26,Kentucky,2.27770000,2021,3,2021,2
2021-05-26,Louisiana,2.27770000,2021,3,2021,2
2021-05-26,Maryland,2.27770000,2021,3,2021,2
2021-05-26,Massachusetts,2.27770000,2021,3,2021,2
2021-05-26,Minnesota,2.27770000,2021,3,2021,2
2021-05-26,Nevada,2.27770000,2021,3,2021,2
2021-05-26,New Jersey,2.27770000,2021,3,2021,2
2021-05-26,New Mexico,2.27770000,2021,3,2021,2
2021-05-26,New York,2.27770000,2021,3,2021,2
2021-05-26,Ohio,2.27770000,2021,3,2021,2
2021-05-26,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-26,Texas,2.27770000,2021,3,2021,2
2021-05-26,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-26,Virginia,2.27770000,2021,3,2021,2
2021-05-26,West Virginia,2.27770000,2021,3,2021,2
2021-05-27,California,2.27770000,2021,3,2021,2
2021-05-27,Colorado,2.27770000,2021,3,2021,2
2021-05-27,Connecticut,2.27770000,2021,3,2021,2
2021-05-27,Hawaii,2.27770000,2021,3,2021,2
2021-05-27,Illinois,2.27770000,2021,3,2021,2
2021-05-27,Kentucky,2.27770000,2021,3,2021,2
2021-05-27,Louisiana,2.27770000,2021,3,2021,2
2021-05-27,Maryland,2.27770000,2021,3,2021,2
2021-05-27,Massachusetts,2.27770000,2021,3,2021,2
2021-05-27,Minnesota,2.27770000,2021,3,2021,2
2021-05-27,Nevada,2.27770000,2021,3,2021,2
2021-05-27,New Jersey,2.27770000,2021,3,2021,2
2021-05-27,New Mexico,2.27770000,2021,3,2021,2
2021-05-27,New York,2.27770000,2021,3,2021,2
2021-05-27,Ohio,2.27770000,2021,3,2021,2
2021-05-27,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-27,Texas,2.27770000,2021,3,2021,2
2021-05-27,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-27,Virginia,2.27770000,2021,3,2021,2
2021-05-27,West Virginia,2.27770000,2021,3,2021,2
2021-05-28,California,2.27770000,2021,3,2021,2
2021-05-28,Colorado,2.27770000,2021,3,2021,2
2021-05-28,Connecticut,2.27770000,2021,3,2021,2
2021-05-28,Hawaii,2.27770000,2021,3,2021,2
2021-05-28,Illinois,2.27770000,2021,3,2021,2
2021-05-28,Kentucky,2.27770000,2021,3,2021,2
2021-05-28,Louisiana,2.27770000,2021,3,2021,2
2021-05-28,Maryland,2.27770000,2021,3,2021,2
2021-05-28,Massachusetts,2.27770000,2021,3,2021,2
2021-05-28,Minnesota,2.27770000,2021,3,2021,2
2021-05-28,Nevada,2.27770000,2021,3,2021,2
2021-05-28,New Jersey,2.27770000,2021,3,2021,2
2021-05-28,New Mexico,2.27770000,2021,3,2021,2
2021-05-28,New York,2.27770000,2021,3,2021,2
2021-05-28,Ohio,2.27770000,2021,3,2021,2
2021-05-28,Pennsylvania,2.27770000,2021,3,2021,2
2021-05-28,Texas,2.27770000,2021,3,2021,2
2021-05-28,Virgin Islands,2.27770000,2021,3,2021,2
2021-05-28,Virginia,2.27770000,2021,3,2021,2
2021-05-28,West Virginia,2.27770000,2021,3,2021,2
2021-06-01,California,2.27770000,2021,3,2021,2
2021-06-01,Colorado,2.27770000,2021,3,2021,2
2021-06-01,Connecticut,2.27770000,2021,3,2021,2
2021-06-01,Hawaii,2.27770000,2021,3,2021,2
2021-06-01,Illinois,2.27770000,2021,3,2021,2
2021-06-01,Kentucky,2.27770000,2021,3,2021,2
2021-06-01,Louisiana,2.27770000,2021,3,2021,2
2021-06-01,Maryland,2.27770000,2021,3,2021,2
2021-06-01,Massachusetts,2.27770000,2021,3,2021,2
2021-06-01,Minnesota,2.27770000,2021,3,2021,2
2021-06-01,Nevada,2.27770000,2021,3,2021,2
2021-06-01,New Jersey,2.27770000,2021,3,2021,2
2021-06-01,New Mexico,2.27770000,2021,3,2021,2
2021-06-01,New York,2.27770000,2021,3,2021,2
2021-06-01,Ohio,2.27770000,2021,3,2021,2
2021-06-01,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-01,Texas,2.27770000,2021,3,2021,2
2021-06-01,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-01,Virginia,2.27770000,2021,3,2021,2
2021-06-01,West Virginia,2.27770000,2021,3,2021,2
2021-06-02,California,2.27770000,2021,3,2021,2
2021-06-02,Colorado,2.27770000,2021,3,2021,2
2021-06-02,Connecticut,2.27770000,2021,3,2021,2
2021-06-02,Hawaii,2.27770000,2021,3,2021,2
2021-06-02,Illinois,2.27770000,2021,3,2021,2
2021-06-02,Kentucky,2.27770000,2021,3,2021,2
2021-06-02,Louisiana,2.27770000,2021,3,2021,2
2021-06-02,Maryland,2.27770000,2021,3,2021,2
2021-06-02,Massachusetts,2.27770000,2021,3,2021,2
2021-06-02,Minnesota,2.27770000,2021,3,2021,2
2021-06-02,Nevada,2.27770000,2021,3,2021,2
2021-06-02,New Jersey,2.27770000,2021,3,2021,2
2021-06-02,New Mexico,2.27770000,2021,3,2021,2
2021-06-02,New York,2.27770000,2021,3,2021,2
2021-06-02,Ohio,2.27770000,2021,3,2021,2
2021-06-02,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-02,Texas,2.27770000,2021,3,2021,2
2021-06-02,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-02,Virginia,2.27770000,2021,3,2021,2
2021-06-02,West Virginia,2.27770000,2021,3,2021,2
2021-06-03,California,2.27770000,2021,3,2021,2
2021-06-03,Colorado,2.27770000,2021,3,2021,2
2021-06-03,Connecticut,2.27770000,2021,3,2021,2
2021-06-03,Hawaii,2.27770000,2021,3,2021,2
2021-06-03,Illinois,2.27770000,2021,3,2021,2
2021-06-03,Kentucky,2.27770000,2021,3,2021,2
2021-06-03,Louisiana,2.27770000,2021,3,2021,2
2021-06-03,Maryland,2.27770000,2021,3,2021,2
2021-06-03,Massachusetts,2.27770000,2021,3,2021,2
2021-06-03,Minnesota,2.27770000,2021,3,2021,2
2021-06-03,Nevada,2.27770000,2021,3,2021,2
2021-06-03,New Jersey,2.27770000,2021,3,2021,2
2021-06-03,New Mexico,2.27770000,2021,3,2021,2
2021-06-03,New York,2.27770000,2021,3,2021,2
2021-06-03,Ohio,2.27770000,2021,3,2021,2
2021-06-03,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-03,Texas,2.27770000,2021,3,2021,2
2021-06-03,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-03,Virginia,2.27770000,2021,3,2021,2
2021-06-03,West Virginia,2.27770000,2021,3,2021,2
2021-06-04,California,2.27770000,2021,3,2021,2
2021-06-04,Colorado,2.27770000,2021,3,2021,2
2021-06-04,Connecticut,2.27770000,2021,3,2021,2
2021-06-04,Hawaii,2.27770000,2021,3,2021,2
2021-06-04,Illinois,2.27770000,2021,3,2021,2
2021-06-04,Kentucky,2.27770000,2021,3,2021,2
2021-06-04,Louisiana,2.27770000,2021,3,2021,2
2021-06-04,Maryland,2.27770000,2021,3,2021,2
2021-06-04,Massachusetts,2.27770000,2021,3,2021,2
2021-06-04,Minnesota,2.27770000,2021,3,2021,2
2021-06-04,Nevada,2.27770000,2021,3,2021,2
2021-06-04,New Jersey,2.27770000,2021,3,2021,2
2021-06-04,New Mexico,2.27770000,2021,3,2021,2
2021-06-04,New York,2.27770000,2021,3,2021,2
2021-06-04,Ohio,2.27770000,2021,3,2021,2
2021-06-04,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-04,Texas,2.27770000,2021,3,2021,2
2021-06-04,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-04,Virginia,2.27770000,2021,3,2021,2
2021-06-04,West Virginia,2.27770000,2021,3,2021,2
2021-06-07,California,2.27770000,2021,3,2021,2
2021-06-07,Colorado,2.27770000,2021,3,2021,2
2021-06-07,Connecticut,2.27770000,2021,3,2021,2
2021-06-07,Hawaii,2.27770000,2021,3,2021,2
2021-06-07,Illinois,2.27770000,2021,3,2021,2
2021-06-07,Kentucky,2.27770000,2021,3,2021,2
2021-06-07,Louisiana,2.27770000,2021,3,2021,2
2021-06-07,Maryland,2.27770000,2021,3,2021,2
2021-06-07,Massachusetts,2.27770000,2021,3,2021,2
2021-06-07,Minnesota,2.27770000,2021,3,2021,2
2021-06-07,Nevada,2.27770000,2021,3,2021,2
2021-06-07,New Jersey,2.27770000,2021,3,2021,2
2021-06-07,New Mexico,2.27770000,2021,3,2021,2
2021-06-07,New York,2.27770000,2021,3,2021,2
2021-06-07,Ohio,2.27770000,2021,3,2021,2
2021-06-07,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-07,Texas,2.27770000,2021,3,2021,2
2021-06-07,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-07,Virginia,2.27770000,2021,3,2021,2
2021-06-07,West Virginia,2.27770000,2021,3,2021,2
2021-06-08,California,2.27770000,2021,3,2021,2
2021-06-08,Colorado,2.27770000,2021,3,2021,2
2021-06-08,Connecticut,2.27770000,2021,3,2021,2
2021-06-08,Hawaii,2.27770000,2021,3,2021,2
2021-06-08,Illinois,2.27770000,2021,3,2021,2
2021-06-08,Kentucky,2.27770000,2021,3,2021,2
2021-06-08,Louisiana,2.27770000,2021,3,2021,2
2021-06-08,Maryland,2.27770000,2021,3,2021,2
2021-06-08,Massachusetts,2.27770000,2021,3,2021,2
2021-06-08,Minnesota,2.27770000,2021,3,2021,2
2021-06-08,Nevada,2.27770000,2021,3,2021,2
2021-06-08,New Jersey,2.27770000,2021,3,2021,2
2021-06-08,New Mexico,2.27770000,2021,3,2021,2
2021-06-08,New York,2.27770000,2021,3,2021,2
2021-06-08,Ohio,2.27770000,2021,3,2021,2
2021-06-08,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-08,Texas,2.27770000,2021,3,2021,2
2021-06-08,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-08,Virginia,2.27770000,2021,3,2021,2
2021-06-08,West Virginia,2.27770000,2021,3,2021,2
2021-06-09,California,2.27770000,2021,3,2021,2
2021-06-09,Colorado,2.27770000,2021,3,2021,2
2021-06-09,Connecticut,2.27770000,2021,3,2021,2
2021-06-09,Hawaii,2.27770000,2021,3,2021,2
2021-06-09,Illinois,2.27770000,2021,3,2021,2
2021-06-09,Kentucky,2.27770000,2021,3,2021,2
2021-06-09,Louisiana,2.27770000,2021,3,2021,2
2021-06-09,Maryland,2.27770000,2021,3,2021,2
2021-06-09,Massachusetts,2.27770000,2021,3,2021,2
2021-06-09,Minnesota,2.27770000,2021,3,2021,2
2021-06-09,Nevada,2.27770000,2021,3,2021,2
2021-06-09,New Jersey,2.27770000,2021,3,2021,2
2021-06-09,New Mexico,2.27770000,2021,3,2021,2
2021-06-09,New York,2.27770000,2021,3,2021,2
2021-06-09,Ohio,2.27770000,2021,3,2021,2
2021-06-09,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-09,Texas,2.27770000,2021,3,2021,2
2021-06-09,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-09,Virginia,2.27770000,2021,3,2021,2
2021-06-09,West Virginia,2.27770000,2021,3,2021,2
2021-06-10,California,2.27770000,2021,3,2021,2
2021-06-10,Colorado,2.27770000,2021,3,2021,2
2021-06-10,Connecticut,2.27770000,2021,3,2021,2
2021-06-10,Hawaii,2.27770000,2021,3,2021,2
2021-06-10,Illinois,2.27770000,2021,3,2021,2
2021-06-10,Kentucky,2.27770000,2021,3,2021,2
2021-06-10,Louisiana,2.27770000,2021,3,2021,2
2021-06-10,Maryland,2.27770000,2021,3,2021,2
2021-06-10,Massachusetts,2.27770000,2021,3,2021,2
2021-06-10,Minnesota,2.27770000,2021,3,2021,2
2021-06-10,Nevada,2.27770000,2021,3,2021,2
2021-06-10,New Jersey,2.27770000,2021,3,2021,2
2021-06-10,New Mexico,2.27770000,2021,3,2021,2
2021-06-10,New York,2.27770000,2021,3,2021,2
2021-06-10,Ohio,2.27770000,2021,3,2021,2
2021-06-10,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-10,Texas,2.27770000,2021,3,2021,2
2021-06-10,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-10,Virginia,2.27770000,2021,3,2021,2
2021-06-10,West Virginia,2.27770000,2021,3,2021,2
2021-06-11,California,2.27770000,2021,3,2021,2
2021-06-11,Colorado,2.27770000,2021,3,2021,2
2021-06-11,Connecticut,2.27770000,2021,3,2021,2
2021-06-11,Hawaii,2.27770000,2021,3,2021,2
2021-06-11,Illinois,2.27770000,2021,3,2021,2
2021-06-11,Kentucky,2.27770000,2021,3,2021,2
2021-06-11,Louisiana,2.27770000,2021,3,2021,2
2021-06-11,Maryland,2.27770000,2021,3,2021,2
2021-06-11,Massachusetts,2.27770000,2021,3,2021,2
2021-06-11,Minnesota,2.27770000,2021,3,2021,2
2021-06-11,Nevada,2.27770000,2021,3,2021,2
2021-06-11,New Jersey,2.27770000,2021,3,2021,2
2021-06-11,New Mexico,2.27770000,2021,3,2021,2
2021-06-11,New York,2.27770000,2021,3,2021,2
2021-06-11,Ohio,2.27770000,2021,3,2021,2
2021-06-11,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-11,Texas,2.27770000,2021,3,2021,2
2021-06-11,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-11,Virginia,2.27770000,2021,3,2021,2
2021-06-11,West Virginia,2.27770000,2021,3,2021,2
2021-06-14,California,2.27770000,2021,3,2021,2
2021-06-14,Colorado,2.27770000,2021,3,2021,2
2021-06-14,Connecticut,2.27770000,2021,3,2021,2
2021-06-14,Hawaii,2.27770000,2021,3,2021,2
2021-06-14,Illinois,2.27770000,2021,3,2021,2
2021-06-14,Kentucky,2.27770000,2021,3,2021,2
2021-06-14,Louisiana,2.27770000,2021,3,2021,2
2021-06-14,Maryland,2.27770000,2021,3,2021,2
2021-06-14,Massachusetts,2.27770000,2021,3,2021,2
2021-06-14,Minnesota,2.27770000,2021,3,2021,2
2021-06-14,Nevada,2.27770000,2021,3,2021,2
2021-06-14,New Jersey,2.27770000,2021,3,2021,2
2021-06-14,New Mexico,2.27770000,2021,3,2021,2
2021-06-14,New York,2.27770000,2021,3,2021,2
2021-06-14,Ohio,2.27770000,2021,3,2021,2
2021-06-14,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-14,Texas,2.27770000,2021,3,2021,2
2021-06-14,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-14,Virginia,2.27770000,2021,3,2021,2
2021-06-14,West Virginia,2.27770000,2021,3,2021,2
2021-06-15,California,2.27770000,2021,3,2021,2
2021-06-15,Colorado,2.27770000,2021,3,2021,2
2021-06-15,Connecticut,2.27770000,2021,3,2021,2
2021-06-15,Hawaii,2.27770000,2021,3,2021,2
2021-06-15,Illinois,2.27770000,2021,3,2021,2
2021-06-15,Kentucky,2.27770000,2021,3,2021,2
2021-06-15,Louisiana,2.27770000,2021,3,2021,2
2021-06-15,Maryland,2.27770000,2021,3,2021,2
2021-06-15,Massachusetts,2.27770000,2021,3,2021,2
2021-06-15,Minnesota,2.27770000,2021,3,2021,2
2021-06-15,Nevada,2.27770000,2021,3,2021,2
2021-06-15,New Jersey,2.27770000,2021,3,2021,2
2021-06-15,New Mexico,2.27770000,2021,3,2021,2
2021-06-15,New York,2.27770000,2021,3,2021,2
2021-06-15,Ohio,2.27770000,2021,3,2021,2
2021-06-15,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-15,Texas,2.27770000,2021,3,2021,2
2021-06-15,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-15,Virginia,2.27770000,2021,3,2021,2
2021-06-15,West Virginia,2.27770000,2021,3,2021,2
2021-06-16,California,2.27770000,2021,3,2021,2
2021-06-16,Colorado,2.27770000,2021,3,2021,2
2021-06-16,Connecticut,2.27770000,2021,3,2021,2
2021-06-16,Hawaii,2.27770000,2021,3,2021,2
2021-06-16,Illinois,2.27770000,2021,3,2021,2
2021-06-16,Kentucky,2.27770000,2021,3,2021,2
2021-06-16,Louisiana,2.27770000,2021,3,2021,2
2021-06-16,Maryland,2.27770000,2021,3,2021,2
2021-06-16,Massachusetts,2.27770000,2021,3,2021,2
2021-06-16,Minnesota,2.27770000,2021,3,2021,2
2021-06-16,Nevada,2.27770000,2021,3,2021,2
2021-06-16,New Jersey,2.27770000,2021,3,2021,2
2021-06-16,New Mexico,2.27770000,2021,3,2021,2
2021-06-16,New York,2.27770000,2021,3,2021,2
2021-06-16,Ohio,2.27770000,2021,3,2021,2
2021-06-16,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-16,Texas,2.27770000,2021,3,2021,2
2021-06-16,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-16,Virginia,2.27770000,2021,3,2021,2
2021-06-16,West Virginia,2.27770000,2021,3,2021,2
2021-06-17,California,2.27770000,2021,3,2021,2
2021-06-17,Colorado,2.27770000,2021,3,2021,2
2021-06-17,Connecticut,2.27770000,2021,3,2021,2
2021-06-17,Hawaii,2.27770000,2021,3,2021,2
2021-06-17,Illinois,2.27770000,2021,3,2021,2
2021-06-17,Kentucky,2.27770000,2021,3,2021,2
2021-06-17,Louisiana,2.27770000,2021,3,2021,2
2021-06-17,Maryland,2.27770000,2021,3,2021,2
2021-06-17,Massachusetts,2.27770000,2021,3,2021,2
2021-06-17,Minnesota,2.27770000,2021,3,2021,2
2021-06-17,Nevada,2.27770000,2021,3,2021,2
2021-06-17,New Jersey,2.27770000,2021,3,2021,2
2021-06-17,New Mexico,2.27770000,2021,3,2021,2
2021-06-17,New York,2.27770000,2021,3,2021,2
2021-06-17,Ohio,2.27770000,2021,3,2021,2
2021-06-17,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-17,Texas,2.27770000,2021,3,2021,2
2021-06-17,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-17,Virginia,2.27770000,2021,3,2021,2
2021-06-17,West Virginia,2.27770000,2021,3,2021,2
2021-06-18,California,2.27770000,2021,3,2021,2
2021-06-18,Colorado,2.27770000,2021,3,2021,2
2021-06-18,Connecticut,2.27770000,2021,3,2021,2
2021-06-18,Hawaii,2.27770000,2021,3,2021,2
2021-06-18,Illinois,2.27770000,2021,3,2021,2
2021-06-18,Kentucky,2.27770000,2021,3,2021,2
2021-06-18,Louisiana,2.27770000,2021,3,2021,2
2021-06-18,Maryland,2.27770000,2021,3,2021,2
2021-06-18,Massachusetts,2.27770000,2021,3,2021,2
2021-06-18,Minnesota,2.27770000,2021,3,2021,2
2021-06-18,Nevada,2.27770000,2021,3,2021,2
2021-06-18,New Jersey,2.27770000,2021,3,2021,2
2021-06-18,New Mexico,2.27770000,2021,3,2021,2
2021-06-18,New York,2.27770000,2021,3,2021,2
2021-06-18,Ohio,2.27770000,2021,3,2021,2
2021-06-18,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-18,Texas,2.27770000,2021,3,2021,2
2021-06-18,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-18,Virginia,2.27770000,2021,3,2021,2
2021-06-18,West Virginia,2.27770000,2021,3,2021,2
2021-06-21,California,2.27770000,2021,3,2021,2
2021-06-21,Colorado,2.27770000,2021,3,2021,2
2021-06-21,Connecticut,2.27770000,2021,3,2021,2
2021-06-21,Hawaii,2.27770000,2021,3,2021,2
2021-06-21,Illinois,2.27770000,2021,3,2021,2
2021-06-21,Kentucky,2.27770000,2021,3,2021,2
2021-06-21,Louisiana,2.27770000,2021,3,2021,2
2021-06-21,Maryland,2.27770000,2021,3,2021,2
2021-06-21,Massachusetts,2.27770000,2021,3,2021,2
2021-06-21,Minnesota,2.27770000,2021,3,2021,2
2021-06-21,Nevada,2.27770000,2021,3,2021,2
2021-06-21,New Jersey,2.27770000,2021,3,2021,2
2021-06-21,New Mexico,2.27770000,2021,3,2021,2
2021-06-21,New York,2.27770000,2021,3,2021,2
2021-06-21,Ohio,2.27770000,2021,3,2021,2
2021-06-21,Pennsylvania,2.27770000,2021,3,2021,2
2021-06-21,Texas,2.27770000,2021,3,2021,2
2021-06-21,Virgin Islands,2.27770000,2021,3,2021,2
2021-06-21,Virginia,2.27770000,2021,3,2021,2
2021-06-21,West Virginia,2.27770000,2021,3,2021,2
2021-06-22,California,2.27770000,2021,3,2021,2
2021-06-22,Colorado,2.27770000,2021,3,2021,2
2021-06-22,Connecticut,2.27770000,2021,3,2021,2
2021-06-22,Hawaii,2.27770000,2021,3,2021,2
2021-06-22,Illinois,2.27770000,2021,3,2021,2
2021-06-22,Kentucky,2.27770000,2021,3,2021,2
2021-06-22,Louisiana,2.27770000,2021,3,2021,2
2021-06-22,Maryland,2.27770000,2021,3,2021,2
2021-06-22,Massachusetts,2.27770000,2021,3,2021,2
2021-06-22,Minnesota,2.27770000,2021,3,2021,2
2021-06-22,Nevada,2.27770000,2021,3,2021,2
2021-06-22,New Jersey,2.27770000,2021,3,2021,2
2021-06-22,New Mexico,2.27770000,2021,3,2021,2
